"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MICT","MICT, Inc.","0.549","$5.13M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",
"MPB","Mid Penn Bancorp","26.43","$223.36M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mpb",
"MTP","Midatech Pharma PLC","0.3401","$10.4M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtp",
"MCEP","Mid-Con Energy Partners, LP","1.08","$32.87M","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcep",
"MBCN","Middlefield Banc Corp.","45.33","$146.59M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbcn",
"MSEX","Middlesex Water Company","50.28","$824.51M","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/msex",
"MSBI","Midland States Bancorp, Inc.","25.54","$604.67M","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/msbi",
"MSVB","Mid-Southern Bancorp, Inc.","12.25","$43.74M","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msvb",
"MOFG","MidWestOne Financial Group, Inc.","29.24","$357.35M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mofg",
"MIME","Mimecast Limited","35.5","$2.13B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mime",
"MNDO","MIND C.T.I. Ltd.","2.28","$44.02M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mndo",
"MB","MINDBODY, Inc.","25.6","$1.23B","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/mb",
"NERV","Minerva Neurosciences, Inc","8.81","$342.46M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nerv",
"MGEN","Miragen Therapeutics, Inc.","3.36","$103.62M","2014","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/mgen",
"MRTX","Mirati Therapeutics, Inc.","39.99","$1.3B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrtx",
"MSON","MISONIX, Inc.","16.25","$154.92M","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","3.47","$42.05M","1994","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","22.3975","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mindp",
"MITK","Mitek Systems, Inc.","9.5","$360.63M","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","10.96","$1.35B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","72.94","$3.94B","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",
"MMAC","MMA Capital Management, LLC","27.19","$157.73M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/mmac",
"MINI","Mobile Mini, Inc.","37.49","$1.68B","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",
"MOBL","MobileIron, Inc.","4.57","$482.38M","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mobl",
"MMDM","Modern Media Acquisition Corp.","10.12","$63.5M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/mmdm",
"MMDMR","Modern Media Acquisition Corp.","0.3","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/mmdmr",
"MMDMU","Modern Media Acquisition Corp.","10.75","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/mmdmu",
"MMDMW","Modern Media Acquisition Corp.","0.35","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/mmdmw",
"MOGO","Mogo Finance Technology Inc.","2.865","$65.67M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mogo",
"MTEM","Molecular Templates, Inc.","4.59","$167.52M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtem",
"MBRX","Moleculin Biotech, Inc.","1.37","$37.17M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mbrx",
"MNTA","Momenta Pharmaceuticals, Inc.","12.49","$981.21M","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/mnta",
"MOMO","Momo Inc.","31.67","$6.48B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/momo",
"MKGI","Monaker Group, Inc.","1.47","$13.38M","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/mkgi",
"MCRI","Monarch Casino & Resort, Inc.","38.42","$687.49M","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mcri",
"MDLZ","Mondelez International, Inc.","43.79","$63.66B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","2.13","$118.46M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mgi",
"MDB","MongoDB, Inc.","76.12","$3.97B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdb",
"MPWR","Monolithic Power Systems, Inc.","124.33","$5.27B","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","17.12","$711.21M","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/type",
"MNRO","Monro, Inc. ","79.06","$2.61B","1991","Consumer Services","Automotive Aftermarket","https://www.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","11.18","$228.57M","2012","n/a","n/a","https://www.nasdaq.com/symbol/mrcc",
"MRCCL","Monroe Capital Corporation","24.27","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mrccl",
"MNST","Monster Beverage Corporation","57.32","$31.7B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/mnst",
"MORN","Morningstar, Inc.","115.21","$4.91B","2005","Finance","Investment Managers","https://www.nasdaq.com/symbol/morn",
"MOR","MorphoSys AG","28.37","$3.57B","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mor",
"MOSY","MoSys, Inc.","0.2409","$10.03M","2001","Technology","Semiconductors","https://www.nasdaq.com/symbol/mosy",
"MOTA","Mota Group, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mota",
"MTFB","Motif Bio plc","7.85","$116.44M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtfb",
"MTFBW","Motif Bio plc","2.17","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtfbw",
"MPAA","Motorcar Parts of America, Inc.","16.68","$315.52M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",
"MOTS","Motus GI Holdings, Inc.","3.39","$53.15M","2018","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mots",
"MPVD","Mountain Province Diamonds Inc.","1.32","$277.21M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mpvd",
"MOXC","Moxian, Inc.","0.52","$35.03M","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/moxc",
"COOP","Mr. Cooper Group Inc.","14.19","$1.29B","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/coop",
"MRIC","MRI Interventions Inc","1.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mric",
"MSBF","MSB Financial Corp.","18.65","$102.82M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msbf",
"MTEC","MTech Acquisition Corp.","10.0001","$21.37M","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtec",
"MTECU","MTech Acquisition Corp.","11.0975","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtecu",
"MTECW","MTech Acquisition Corp.","1.2","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtecw",
"MTSC","MTS Systems Corporation","47.92","$855.85M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",
"MUDS","Mudrick Capital Acquisition Corporation","9.85","$61.79M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/muds",
"MUDSU","Mudrick Capital Acquisition Corporation","10.45","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mudsu",
"MUDSW","Mudrick Capital Acquisition Corporation","0.55","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mudsw",
"LABL","Multi-Color Corporation","44.93","$921.85M","1987","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/labl",
"MBIO","Mustang Bio, Inc.","4.15","$113.14M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mbio",
"MFSF","MutualFirst Financial Inc.","35.45","$304.42M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfsf",
"MVBF","MVB Financial Corp.","18.48","$209.52M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mvbf",
"MYSZ","My Size, Inc.","1.0799","$32.08M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mysz",
"MYL","Mylan N.V.","33.49","$17.27B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/myl",
"MYND","MYnd Analytics, Inc.","1.32","$9.97M","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/mynd",
"MYNDW","MYnd Analytics, Inc.","0.15","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/myndw",
"MYOK","MyoKardia, Inc.","57.53","$2.32B","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/myok",
"MYOS","MYOS RENS Technology Inc.","1.15","$8.59M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/myos",
"MYRG","MYR Group, Inc.","30.09","$498.43M","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","30.71","$2.3B","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/mygn",
"NBRV","Nabriva Therapeutics plc","2.03","$135.97M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nbrv",
"NAKD","Naked Brand Group Limited","1.24","$28.47M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/nakd",
"NNDM","Nano Dimension Ltd.","1.75","$168.88M","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/nndm",
"NANO","Nanometrics Incorporated","31","$750.68M","1984","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nano",
"NSTG","NanoString Technologies, Inc.","16.82","$518.59M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/nstg",
"NAOV","NanoVibronix, Inc.","3.25","$12.86M","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/naov",
"NH","NantHealth, Inc.","1.16","$127.01M","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/nh",
"NK","NantKwest, Inc.","1.95","$154.49M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/nk",
"NSSC","NAPCO Security Technologies, Inc.","16.25","$301.84M","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/nssc",
"NDAQ","Nasdaq, Inc.","87.86","$14.41B","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ndaq",
"NTRA","Natera, Inc.","16.12","$996.6M","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/ntra",
"NATH","Nathan&#39;s Famous, Inc.","72.75","$304.94M","1993","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","0.4331","$10.55M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","44.8","$311.72M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","93.03","$4.34B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","6.81","$537.71M","2007","Consumer Services","Advertising","https://www.nasdaq.com/symbol/ncmi",
"NCOM","National Commerce Corporation","38.08","$785.34M","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/ncom",
"NESR","National Energy Services Reunited Corp.","8.5","$727.28M","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nesr",
"NESRW","National Energy Services Reunited Corp.","1.48","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nesrw",
"NGHC","National General Holdings Corp","25.6","$2.89B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","23.82","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","23.8711","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","24.1308","$53.09M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","24.67","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","3.18","$39.72M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nhld",
"NHLDW","National Holdings Corporation","0.9897","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nhldw",
"NATI","National Instruments Corporation","46.63","$6.18B","1995","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/nati",
"NRC","National Research Corporation","39.3","$1.14B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/nrc",
"NSEC","National Security Group, Inc.","12.5","$31.59M","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/nsec",
"EYE","National Vision Holdings, Inc.","36.78","$2.84B","2017","Health Care","Ophthalmic Goods","https://www.nasdaq.com/symbol/eye",
"NWLI","National Western Life Group, Inc.","297.6","$1.08B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","9.6876","$73.34M","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","21.77","$247.66M","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/nhtc",
"NATR","Nature&#39;s Sunshine Products, Inc.","9.05","$173.13M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","33.29","$1.12B","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/baby",
"JSM","Navient Corporation","18.2","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jsm",
"NAVI","Navient Corporation","11.14","$2.87B","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/navi",
"NMCI","Navios Maritime Containers L.P.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nmci",
"NBCP","NB Capital Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nbcp",
"NBTB","NBT Bancorp Inc.","37.92","$1.66B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nbtb",
"NCSM","NCS Multistage Holdings, Inc.","7.62","$342.21M","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ncsm",
"NEBU","Nebula Acquisition Corporation","9.79","$79.29M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebu",
"NEBUU","Nebula Acquisition Corporation","10.1","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebuu",
"NEBUW","Nebula Acquisition Corporation","1.3452","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebuw",
"NKTR","Nektar Therapeutics","37.16","$6.43B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nktr",
"NMRD","Nemaura Medical Inc.","1.849","$379.05M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nmrd",
"NEOG","Neogen Corporation","61.32","$3.19B","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","15.99","$1.49B","n/a","Health Care","Precision Instruments","https://www.nasdaq.com/symbol/neo",
"NTGN","Neon Therapeutics, Inc.","6.77","$191.68M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ntgn",
"NEON","Neonode Inc.","1.59","$9.32M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NEOS","Neos Therapeutics, Inc.","1.82","$90.41M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/neos",
"NVCN","Neovasc Inc.","1.15","$22.38M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nvcn",
"NEPT","Neptune Wellness Solutions Inc.","3.19","$254.82M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","4.75","$269.96M","2005","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ueps",
"NETE","Net Element, Inc.","6.09","$23.53M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/nete",
"NTAP","NetApp, Inc.","65.66","$16.54B","1995","Technology","Electronic Components","https://www.nasdaq.com/symbol/ntap",
